,TCONST,TITLE,YEAR,BECHDEL,SCORES,VOTES,BUDGETS,RELEASED_DAY,RELEASED_MON,RELEASED_YEAR,WINNER,COUNTRY
883,tt2582802,whiplash,2014.0,1.0,8.5,625238.0,3300000.0,15.0,10.0,2014.0,0.0,33
886,tt5130912,birdman,2014.0,1.0,4.9,156.0,18000000.0,17.0,10.0,2014.0,0.0,35
885,tt1065073,boyhood,2014.0,1.0,7.9,317218.0,4000000.0,15.0,8.0,2014.0,0.0,35
884,tt2084970,the imitation game,2014.0,0.0,8.0,626329.0,14000000.0,25.0,12.0,2014.0,0.0,35
893,tt2278388,the grand budapest hotel,2014.0,0.0,8.1,639282.0,25000000.0,28.0,3.0,2014.0,0.0,35
887,tt2872718,nightcrawler,2014.0,1.0,7.9,409645.0,8500000.0,31.0,10.0,2014.0,0.0,35
901,tt1663202,the revenant,2015.0,0.0,8.0,628634.0,135000000.0,8.0,1.0,2016.0,0.0,35
900,tt2402927,carol,2015.0,1.0,7.2,101870.0,11800000.0,15.0,1.0,2016.0,0.0,35
903,tt3170832,room,2015.0,1.0,8.2,321254.0,13000000.0,22.0,1.0,2016.0,0.0,35
902,tt3808342,son of saul,2015.0,0.0,7.5,39587.0,951973.0,11.0,6.0,2015.0,0.0,24
899,tt3659388,the martian,2015.0,0.0,8.0,687706.0,108000000.0,2.0,10.0,2015.0,0.0,35
894,tt1895587,spotlight,2015.0,1.0,8.1,369544.0,20000000.0,20.0,11.0,2015.0,1.0,35
897,tt2096673,inside out,2015.0,1.0,8.2,543657.0,175000000.0,19.0,6.0,2015.0,0.0,35
896,tt2381111,brooklyn,2015.0,1.0,7.5,118111.0,11000000.0,25.0,11.0,2015.0,0.0,35
895,tt1392190,mad max: fury road,2015.0,1.0,8.1,788663.0,150000000.0,15.0,5.0,2015.0,0.0,35
898,tt1596363,the big short,2015.0,0.0,7.8,313060.0,28000000.0,23.0,12.0,2015.0,0.0,35
913,tt2671706,fences,2016.0,1.0,7.2,87906.0,24000000.0,25.0,12.0,2016.0,0.0,35
912,tt3716530,elle,2016.0,1.0,7.1,55191.0,9000000.0,11.0,11.0,2016.0,0.0,35
911,tt2582782,hell or high water,2016.0,1.0,7.6,178935.0,12000000.0,26.0,8.0,2016.0,0.0,35
910,tt4016934,the handmaiden,2016.0,0.0,8.1,81469.0,8307800.0,1.0,6.0,2016.0,0.0,28
909,tt4975722,moonlight,2016.0,1.0,7.4,231664.0,1500000.0,18.0,11.0,2016.0,1.0,35
907,tt4048272,toni erdmann,2016.0,1.0,7.4,38538.0,3000000.0,25.0,12.0,2016.0,0.0,35
906,tt3783958,la la land,2016.0,1.0,8.0,441214.0,30000000.0,25.0,12.0,2016.0,0.0,35
905,tt5186714,the salesman,2016.0,0.0,7.8,42225.0,1234000.0,31.0,8.0,2016.0,0.0,32
904,tt4034228,manchester by the sea,2016.0,1.0,7.8,217220.0,8500000.0,16.0,12.0,2016.0,0.0,35
908,tt2543164,arrival,2016.0,1.0,7.9,522937.0,47000000.0,11.0,11.0,2016.0,0.0,35
920,tt5052448,get out,2017.0,1.0,7.7,411851.0,5000000.0,24.0,2.0,2017.0,0.0,35
923,tt6294822,the post,2017.0,0.0,7.2,110086.0,50000000.0,12.0,1.0,2018.0,0.0,35
922,tt5580390,the shape of water,2017.0,0.0,7.3,314386.0,19400000.0,22.0,12.0,2017.0,1.0,35
921,tt6135348,bpm (beats per minute),2017.0,0.0,7.5,10758.0,6200000.0,23.0,8.0,2017.0,0.0,2
919,tt4925292,lady bird,2017.0,1.0,7.4,181757.0,10000000.0,1.0,12.0,2017.0,0.0,35
914,tt5726616,call me by your name,2017.0,1.0,7.9,157979.0,4000000.0,19.0,1.0,2018.0,0.0,35
917,tt5027774,"three billboards outside ebbing, missouri",2017.0,1.0,8.2,352196.0,15000000.0,1.0,12.0,2017.0,0.0,35
916,tt5013056,dunkirk,2017.0,1.0,7.9,474420.0,100000000.0,21.0,7.0,2017.0,0.0,35
915,tt6304162,the square,2017.0,0.0,7.7,24008.0,6000000.0,1.0,6.0,2017.0,0.0,17
918,tt4995790,the square,2017.0,0.0,7.2,45029.0,5500000.0,25.0,8.0,2017.0,0.0,4
930,tt1825683,black panther,2018.0,1.0,7.3,530208.0,200000000.0,16.0,2.0,2018.0,0.0,35
932,tt5083738,the favourite,2018.0,0.0,7.6,123536.0,15000000.0,21.0,12.0,2018.0,0.0,35
933,tt7125860,if beale street could talk,2018.0,1.0,7.2,27870.0,12000000.0,25.0,12.0,2018.0,0.0,35
931,tt8267604,capernaum,2018.0,0.0,8.5,23529.0,4000000.0,20.0,9.0,2018.0,0.0,34
929,tt1517451,a star is born,2018.0,1.0,7.7,264944.0,36000000.0,5.0,10.0,2018.0,0.0,35
925,tt6155172,roma,2018.0,1.0,7.8,110503.0,15000000.0,21.0,11.0,2018.0,0.0,35
927,tt8075192,shoplifters,2018.0,1.0,8.0,34399.0,200000.0,23.0,11.0,2018.0,0.0,35
926,tt6543652,cold war,2018.0,1.0,7.6,35080.0,4300000.0,22.0,3.0,2019.0,0.0,35
924,tt7349662,blackkklansman,2018.0,1.0,7.5,157321.0,15000000.0,10.0,8.0,2018.0,0.0,35
928,tt6966692,green book,2018.0,1.0,8.2,226046.0,23000000.0,16.0,11.0,2018.0,1.0,35
949,tt0837563,pet sematary,2019.0,0.0,5.8,50584.0,21000000.0,5.0,4.0,2019.0,0.0,35
948,tt8991268,honeyland,2019.0,0.0,8.1,268.0,31381.0,26.0,7.0,2019.0,0.0,35
947,tt4154796,avengers: endgame,2019.0,0.0,8.7,505154.0,356000000.0,26.0,4.0,2019.0,0.0,35
946,tt2139881,long shot,2019.0,0.0,7.0,30437.0,40000000.0,3.0,5.0,2019.0,0.0,35
945,tt3513498,the lego movie 2: the second part,2019.0,0.0,6.7,35554.0,100000000.0,8.0,2.0,2019.0,0.0,35
944,tt9358044,hail satan?,2019.0,0.0,7.0,1063.0,60000.0,17.0,4.0,2019.0,0.0,35
943,tt6920356,the souvenir,2019.0,0.0,6.7,1387.0,150000.0,30.0,8.0,2019.0,0.0,14
942,tt8923482,one child nation,2019.0,0.0,7.7,148.0,2500000.0,9.0,8.0,2019.0,0.0,35
940,tt4154664,captain marvel,2019.0,1.0,7.0,338675.0,152000000.0,8.0,3.0,2019.0,0.0,35
939,tt2386490,how to train your dragon: the hidden world,2019.0,1.0,7.6,69165.0,129000000.0,22.0,2.0,2019.0,0.0,35
938,tt6857112,us,2019.0,0.0,7.0,134194.0,20000000.0,22.0,3.0,2019.0,0.0,35
937,tt8760684,apollo 11,2019.0,0.0,8.3,9252.0,40000000.0,26.0,6.0,2019.0,0.0,31
936,tt5952594,the mustang,2019.0,0.0,6.9,4442.0,8000000.0,19.0,6.0,2019.0,0.0,2
935,tt8080302,penguins,2019.0,0.0,6.8,585.0,150000000.0,17.0,4.0,2019.0,0.0,35
934,tt5577494,clemency,2019.0,0.0,5.1,110.0,4645000.0,27.0,12.0,2019.0,0.0,35
950,tt0448115,shazam!,2019.0,0.0,7.2,156205.0,100000000.0,5.0,4.0,2019.0,0.0,35
941,tt9358052,knock down the house,2019.0,0.0,6.8,6576.0,8500000.0,1.0,5.0,2019.0,0.0,35
951,tt6513120,fighting with my family,2019.0,1.0,7.2,34924.0,11000000.0,22.0,2.0,2019.0,0.0,35
